非洲	Afrika
模板:Tl	Mall:Mall
模板:Userbox	Mall:Användarbox
模板:Itn	Portal:Huvudsida/Aktuella händelser
Wikipedia:问题	Wikipedia:Wikipediafrågor
分类:自由软件	Kategori:Fri programvara och öppen källkod
分类:国家	Kategori:Världens länder
Wikipedia:Changing username	Wikipedia:Byte av användarnamn
Wikipedia:管理员	Wikipedia:Administratörer
分类:人物	Kategori:Personer
分类:职业	Kategori:Yrken
分类:各行各业个人	Kategori:Personer efter verksamhetsområde
Wikipedia:机器人	Wikipedia:Robotar
分类:工程學	Kategori:Ingenjörsvetenskap
Wikipedia:100个核心页面	Wikipedia:100 viktiga artiklar
Wikipedia:AutoWikiBrowser	Wikipedia:AutoWikiBrowser
分类:医学	Kategori:Medicin
分类:政治	Kategori:Politik
分类:教育	Kategori:Utbildning
分类:光学	Kategori:Optik
分类:艺术	Kategori:Konst
马来西亚伊斯兰银行	Bank Islam Malaysia
埃及	Egypten
Wikipedia:手傀儡	Wikipedia:Marionetter
Wikipedia:Categorization	Wikipedia:Strukturering
模板:Bot	Mall:Bot
加拿大	Kanada
分类:倍尔奇姆	Kategori:Belgien
分类:捷克	Kategori:Tjeckien
Wikipedia:版权	Wikipedia:Upphovsrätt
Wikipedia:关于	Wikipedia:Om
分类:电子游戏	Kategori:Datorspel
分类:游戏	Kategori:Spel
工业工程	Industriell ekonomi
帮助:編輯摘要	Wikipedia:Sammanfattningsfältet
Portal:科学	Portal:Naturvetenskap
模板:Flagicon	Mall:Flaggbild
分类:欧洲国家	Kategori:Europas länder
分类:欧洲	Kategori:Europa
Wikipedia:Subpages	Wikipedia:Undersidor
Wikipedia:近段辰光个事体	Portal:Aktuella händelser
模板:Documentation	Mall:Dokumentation
Wikipedia:User access levels	Wikipedia:Typer av användare
分类:已保护页面	Kategori:Wikipedia:Skrivskydd
Wikipedia:聊天频道	Wikipedia:IRC
分类:维基人	Kategori:Wikipedia:Användare
Wikipedia:社区门堂	Wikipedia:Deltagarportalen
分类:User by languages	Kategori:Användare efter språk
帮助:用词指南	Wikipedia:Undvik försåtliga referenser
模板:Soft redirect	Mall:Mjuk omdirigering
模板:Delete	Mall:Radera
分类:维基百科版权	Kategori:Wikipedia:Upphovsrätt
分类:技术	Kategori:Teknologi
卫星天线	Parabolantenn
分类:言话	Kategori:Språk
分类:历法	Kategori:Kalendrar
分类:维基百科	Kategori:Wikipedia
分类:各样言话个维基百科	Kategori:Wikipediautgåvor
分类:朆索引个页	Kategori:Icke-indexerade sidor
分类:有无用文件链接个页	Kategori:Sidor med trasiga fillänkar
Wikipedia:模板消息	Wikipedia:Meddelandemall
分类:現在正發生個事體	Kategori:Pågående
分类:欧洲城市	Kategori:Städer i Europa
Wikipedia:維基休息	Wikipedia:Vit vecka
模板:Navbox	Mall:Navbox
模板:Fact	Mall:Källa behövs
分类:維基百科維護	Kategori:Kvalitetskontroll
分类:泰国网球运动员	Kategori:Thailändska tennisspelare
寺	Buddhistiska tempel
模板:Error	Mall:Error
模板:!	Mall:!
模板:((	Mall:((
模板:))	Mall:))
模板:!!	Mall:!!
模板:=	Mall:=
模板:Tnavbar	Mall:Navbar
模板:Unicode	Mall:Unicode
模板:Transclude	Mall:Transclude
模板:Small	Mall:Small
模板:Clear	Mall:Clear
模板:Col-break	Mall:Col-break
模板:Col-begin	Mall:Col-begin
模板:Col-end	Mall:Col-end
模板:Nowrap	Mall:Nowrap
模板:Bots	Mall:Bots
Wikipedia:必有个页面	Wikipedia:Artiklar som bör finnas på Wikipedia
分类:非洲	Kategori:Afrika
分类:數字	Kategori:Tal
分类:电子学	Kategori:Elektronik
分类:书	Kategori:Böcker
模板:Wikisource	Mall:Wikisource
模板:Babel	Mall:Babel
模板:Commons	Mall:Commons
模板:Link GA	Mall:Link GA
模板:AFG	Mall:AFG
Wikipedia:列明來源	Wikipedia:Källhänvisningar
模板:Stub	Mall:Stub
模板:See also	Mall:Se även
模板:User de	Mall:Användare de
模板:User de-1	Mall:Användare de-1
模板:User es	Mall:Användare es
模板:User de-3	Mall:Användare de-3
模板:User en-3	Mall:Användare en-3
模板:User en-1	Mall:Användare en-1
模板:User en-2	Mall:Användare en-2
模板:User en-4	Mall:Användare en-4
模板:User en	Mall:Användare en
模板:User de-2	Mall:Användare de-2
模板:User es-1	Mall:Användare es-1
模板:User fa	Mall:Användare fa
模板:User fr-1	Mall:Användare fr-1
分类:各国个文化	Kategori:Kultur efter land
分类:物质	Kategori:Materia
模板:User ja-4	Mall:Användare ja-4
模板:User sk	Mall:Användare sk
模板:User fr-2	Mall:Användare fr-2
模板:User ja	Mall:Användare ja
模板:User ja-1	Mall:Användare ja-1
模板:User it-1	Mall:Användare it-1
模板:User fr	Mall:Användare fr
模板:Unsigned	Mall:Signatur
模板:HRV	Mall:HRV
分类:亚洲	Kategori:Asien
分类:智利	Kategori:Chile
分类:21世紀	Kategori:2000-talet
分类:User uk	Kategori:Användare uk
分类:南美洲	Kategori:Sydamerika
分类:User uk-N	Kategori:Användare uk-N
模板:Intricate template	Mall:Komplicerad kod
分类:马来西亚	Kategori:Malaysia
分类:食物	Kategori:Mat
分类:足球	Kategori:Fotboll
模板:Mod	Mall:Mod
模板:User uk	Mall:Användare uk
模板:User es-2	Mall:Användare es-2
模板:WikipediaSister	Mall:Wikipediasystrar
模板:USA	Mall:USA
分类:年历	Kategori:Almanackor
分类:组织	Kategori:Organisationer
分类:语言学	Kategori:Lingvistik
模板:ITA	Mall:ITA
模板:GEO	Mall:GEO
分类:鏈接模板	Kategori:Länkmallar
模板:MEX	Mall:MEX
分类:User fr-1	Kategori:Användare fr-1
模板:Wikiquote	Mall:Wikiquote
模板:Image label	Mall:Image label
模板:Category other	Mall:Kategori annan
模板:Translated page	Mall:Översatt
模板:MAR	Mall:MAR
模板:Ja icon	Mall:Ja ikon
模板:PSE	Mall:PSE
模板:Sidebar	Mall:Sidebar
模板:Es icon	Mall:Es ikon
模板:Ambox	Mall:Ambox
模板:Update	Mall:Inaktuell
模板:SVK	Mall:SVK
模板:EGY	Mall:EGY
模板:KGZ	Mall:KGZ
模板:Infobox School	Mall:Infobox skola
模板:ISR	Mall:ISR
模板:Nobel Prize in Physics	Mall:Nobelpristagare i fysik
模板:Infobox Country	Mall:Landsfakta
模板:VEN	Mall:VEN
模板:Airline infobox	Mall:Flygbolag
模板:Wide image	Mall:Panorama
模板:UKR	Mall:UKR
模板:Px	Mall:Px
模板:好哉	Mall:Utfört
模板:Audio	Mall:Audio
模板:PHL	Mall:PHL
模板:ROU	Mall:ROU
模板:BHR	Mall:BRN
模板:TUR	Mall:TUR
模板:Expand section	Mall:Stubavsnitt
模板:清理	Mall:Städa
模板:DJI	Mall:DJI
模板:Infobox university	Mall:Universitet
模板:Wikibooks	Mall:Wikibooks
模板:S-after	Mall:S-aft
分类:巴黎	Kategori:Paris
分类:User en-4	Kategori:Användare en-4
分类:User en	Kategori:Användare en
分类:User zh	Kategori:Användare zh
分类:User zh-N	Kategori:Användare zh-N
分类:User en-2	Kategori:Användare en-2
模板:Infobox	Mall:Faktamall
模板:Right TOC	Mall:TOChöger
模板:Main other	Mall:Artikel annan
模板:User zh	Mall:Användare zh
模板:Template other	Mall:Mall annan
模板:Legend	Mall:Legend
模板:Cite web	Mall:Webbref
模板:Youtube	Mall:Youtube
模板:Current	Mall:Pågående
分类:軍事裝備	Kategori:Militär utrustning
模板:IMDb title	Mall:IMDb-titel
模板:国际足球	Mall:Internationell fotboll
模板:User ru-4	Mall:Användare ru-4
分类:饮食	Kategori:Mat och dryck
模板:Coor URL	Mall:Coor URL
模板:Wiktionary	Mall:Wiktionary
薄拉特	Borat Sagdijev
模板:Languageicon	Mall:Språkikon
分类:英国个博物馆	Kategori:Museer i Storbritannien
模板:大韩民国行政区划	Mall:Sydkorea
Wikipedia:Selected anniversaries/October 3	Mall:3 oktober
分类:总统	Kategori:Presidenter
模板:User ru	Mall:Användare ru
分类:20世紀	Kategori:1900-talet
模板:IPA	Mall:IPA
分类:美洲	Kategori:Amerika
模板:Otheruses	Mall:Olika betydelser
韩邦庆	Han Bangqing
分类:各国个人	Kategori:Personer efter nationalitet
模板:Did you know	Portal:Huvudsida/Visste du att
模板:MONTHNAME	Mall:MÅNADSNAMN
Wikipedia:GNU自由文档许可证文本	Wikipedia:Texten till GNU Free Documentation License
模板:CPV	Mall:CPV
模板:Death date and age	Mall:Död datum och ålder
模板:Infobox Model	Mall:Infobox fotomodell
模板:(	Mall:(
分类:人物小作品	Kategori:Personstubbar
模板:)	Mall:)
分类:作家	Kategori:Författare
分类:軍事	Kategori:Militärväsen
模板:Hidden begin	Mall:Hidden begin
模板:Talkback	Mall:Talkback
模板:MYS	Mall:MAS
模板:TJK	Mall:TJK
模板:Infobox Website	Mall:Infobox webbplats
模板:Image label end	Mall:Image label end
模板:Documentation subpage	Mall:Dokumentationssida
模板:Winners	Mall:Winners
模板:Ref label	Mall:Ref label
模板:GHA	Mall:GHA
模板:Uncategorized	Mall:Okategoriserad
模板:IDN	Mall:IDN
模板:ZAF	Mall:RSA
模板:POL	Mall:POL
模板:Oldid	Mall:Permalink
模板:URY	Mall:URU
模板:CUB	Mall:CUB
模板:CMR	Mall:CMR
模板:BIH	Mall:BIH
模板:FIN	Mall:FIN
模板:CAN	Mall:CAN
模板:Purge	Mall:Rensa
模板:Infobox Cyrillic	Mall:Kyrilliska alfabetet
模板:Dead link	Mall:Död länk
分类:跨性别	Kategori:Transpersoner
模板:Provinces of China	Mall:Kina
模板:SAU	Mall:SAU
模板:Userpage	Mall:Wikipediaanvändare
模板:BEN	Mall:BEN
模板:SWE	Mall:SWE
模板:Note label	Mall:Note label
分类:中国个建筑	Kategori:Arkitektur i Kina
模板:User	Mall:Anv-data
模板:YEM	Mall:YEM
模板:Spoken Wikipedia	Mall:Talad artikel
模板:Lorem ipsum	Mall:Lorem ipsum
分类:越南机场	Kategori:Flygplatser i Vietnam
模板:Note	Mall:Note
分类:公司	Kategori:Företag
模板:Footballbox	Mall:Resultat
模板:Renameuser	Mall:Byt namn
模板:CIA World Factbook link	Mall:CIA World Factbook link
模板:Image label small	Mall:Image label small
模板:Iaaf name	Mall:IAAF-namn
模板:瑞士城市	Mall:Faktaruta kommun Schweiz
模板:Japanese	Mall:Nihongo
模板:User fr-3	Mall:Användare fr-3
模板:UEFA	Mall:Europamästerskapet i fotboll
模板:Infobox Military Unit	Mall:Militär enhet
模板:IMDb name	Mall:IMDb-namn
模板:Ar icon	Mall:Ar ikon
模板:ABW	Mall:ABW
分类:突尼斯	Kategori:Tunisien
模板:Th	Mall:Th ikon
模板:S-title	Mall:S-ttl
模板:JPN	Mall:JPN
分类:韩国电视	Kategori:Television i Sydkorea
模板:Cmbox	Mall:Cmbox
模板:PAN	Mall:PAN
模板:SOM	Mall:SOM
模板:SWZ	Mall:SWZ
模板:Infobox Spacecraft	Mall:Rymdsond
模板:PAK	Mall:PAK
模板:User nds-1	Mall:Användare nds-1
模板:S-before	Mall:S-bef
模板:ISL	Mall:ISL
模板:COL	Mall:COL
模板:ERI	Mall:ERI
模板:Pagetype	Mall:Namntyp
模板:GAB	Mall:GAB
模板:IRN	Mall:IRN
模板:MLI	Mall:MLI
模板:JOR	Mall:JOR
模板:NAM	Mall:NAM
模板:CAF	Mall:CAF
模板:MKD	Mall:MKD
模板:KAZ	Mall:KAZ
模板:PER	Mall:PER
模板:MOZ	Mall:MOZ
模板:SUR	Mall:SUR
模板:GUY	Mall:GUY
模板:ETH	Mall:ETH
模板:HKG	Mall:HKG
模板:NGA	Mall:NGA
模板:PRK	Mall:PRK
模板:NIC	Mall:NIC
模板:LBR	Mall:LBR
模板:TKM	Mall:TKM
模板:THA	Mall:THA
模板:BFA	Mall:BFA
模板:PRY	Mall:PRY
模板:ECU	Mall:ECU
模板:MDV	Mall:MDV
模板:SLE	Mall:SLE
模板:LTU	Mall:LTU
模板:IND	Mall:IND
模板:MAC	Mall:MAC
模板:User fr-0	Mall:Användare fr-0
分类:User ja-N	Kategori:Användare ja-N
分类:用戶名字空間模板	Kategori:Användarmallar
模板:CHE	Mall:CHE
分类:社会阶层	Kategori:Samhällsklasser
分类:印度电影	Kategori:Indisk film
模板:Hidden end	Mall:Hidden end
模板:Disambiguation	Mall:Förgrening
分类:公共交通	Kategori:Kollektivtrafik
分类:中东	Kategori:Mellanöstern
分类:报纸	Kategori:Tidningar
模板:Para	Mall:Para
模板:Fb	Mall:Hff
分类:維基百科元模板	Kategori:Metamallar
模板:LAO	Mall:LAO
模板:PRT	Mall:POR
模板:User ksh	Mall:Användare ksh
模板:User zh-yue-3	Mall:Användare zh-yue-3
模板:AUS	Mall:AUS
模板:User zh-yue-1	Mall:Användare zh-yue-1
模板:CZE	Mall:CZE
模板:AZE	Mall:AZE
模板:Infobox Film	Mall:Filmfakta
分类:语言标示模板	Kategori:Språkmallar
分类:甜品	Kategori:Desserter
分类:新加坡个机场	Kategori:Flygplatser i Singapore
模板:WAD	Mall:WAD
模板:KHM	Mall:KHM
模板:NLD	Mall:NLD
模板:Resize	Mall:Resize
模板:辅音	Mall:Pulmoniska konsonanter
模板:VNM	Mall:VNM
模板:LIE	Mall:LIE
模板:SEN	Mall:SEN
模板:NZL	Mall:NZL
分类:广州	Kategori:Guangzhou
模板:KOR	Mall:KOR
分类:各类电影	Kategori:Filmer efter genre
模板:!(	Mall:!(
分类:中国外交官	Kategori:Kinesiska diplomater
模板:NATO	Mall:NATO
分类:生物	Kategori:Organismer
模板:De icon	Mall:De ikon
模板:SVN	Mall:SLO
模板:LBN	Mall:LIB
模板:FRA	Mall:FRA
模板:Hang on	Mall:Låtvara
模板:Infobox Biography	Mall:Infobox biografi
分类:蒙古	Kategori:Mongoliet
模板:InterWiki	Mall:Interwiki
分类:泰国个大学	Kategori:Universitet och högskolor i Thailand
分类:澳大利亚个报纸	Kategori:Australiska tidningar
分类:历年个电影	Kategori:Filmer indelade efter år
分类:美国黑人	Kategori:Afroamerikaner
模板:Chem-stub	Mall:Kemistub
模板:Thailand-stub	Mall:Thailandstub
分类:1992年个歌曲	Kategori:Sånger 1992
分类:姊妹计划链接模板	Kategori:Interwikimallar
模板:User la-1	Mall:Användare la-1
模板:APEC	Mall:Apec
模板:歐洲行政區劃	Mall:Europa
分类:模板說明文檔	Kategori:Malldokumentation
分类:User zh-yue	Kategori:Användare zh-yue
分类:User sk	Kategori:Användare sk
分类:User fr	Kategori:Användare fr
分类:User ja	Kategori:Användare ja
分类:User la	Kategori:Användare la
分类:User fr-3	Kategori:Användare fr-3
分类:User fr-2	Kategori:Användare fr-2
分类:User ja-2	Kategori:Användare ja-2
分类:User la-2	Kategori:Användare la-2
分类:User ko-N	Kategori:Användare ko-N
分类:User fr-N	Kategori:Användare fr-N
分类:User nl-N	Kategori:Användare nl-N
分类:User ru-N	Kategori:Användare ru-N
分类:泰国拳击运动员	Kategori:Thailändska boxare
分类:政治经济学	Kategori:Politisk ekonomi
模板:User zh-yue	Mall:Användare zh-yue
分类:文字	Kategori:Skrift
分类:岛	Kategori:Öar
分类:广平省	Kategori:Quang Binh
分类:User sk-N	Kategori:Användare sk-N
分类:User de	Kategori:Användare de
分类:User de-2	Kategori:Användare de-2
分类:User de-3	Kategori:Användare de-3
分类:User de-4	Kategori:Användare de-4
分类:User de-N	Kategori:Användare de-N
分类:User en-3	Kategori:Användare en-3
分类:User en-N	Kategori:Användare en-N
分类:User es	Kategori:Användare es
分类:User es-1	Kategori:Användare es-1
分类:User es-2	Kategori:Användare es-2
分类:User es-N	Kategori:Användare es-N
分类:首尔	Kategori:Seoul
分类:日本模板	Kategori:Japanmallar
模板:User la-3	Mall:Användare la-3
分类:阿德来得	Kategori:Adelaide
分类:法国个公园	Kategori:Parker i Frankrike
分类:各国个公园	Kategori:Parker efter land
分类:各国个政治	Kategori:Politik efter land
模板:Multiple image	Mall:Multiple image
分类:User it	Kategori:Användare it
分类:User it-1	Kategori:Användare it-1
分类:User ja-1	Kategori:Användare ja-1
分类:User ko	Kategori:Användare ko
分类:美国州	Kategori:USA:s delstater
分类:User ksh	Kategori:Användare ksh
分类:User ksh-N	Kategori:Användare ksh-N
分类:User la-1	Kategori:Användare la-1
分类:User la-3	Kategori:Användare la-3
分类:澳大利亚地理	Kategori:Australiens geografi
感谢倷	Thank You
分类:火山	Kategori:Vulkaner
模板:NOR	Mall:NOR
模板:He icon	Mall:He ikon
分类:天气	Kategori:Väder
分类:日本个县	Kategori:Japans prefekturer
模板:BRA	Mall:BRA
分类:User ru-1	Kategori:Användare ru-1
Wikipedia:巴别	Wikipedia:Babel
模板:Humor	Mall:Humor
分类:北京人	Kategori:Personer från Peking
分类:化学小作品	Kategori:Kemistubbar
分类:各国个军事	Kategori:Militärväsen efter land
模板:TUN	Mall:TUN
分类:日本地方	Kategori:Japans regioner
分类:海	Kategori:Hav
分类:泰国模板	Kategori:Thailandmallar
分类:工具书	Kategori:Referenslitteratur
分类:计算机科学	Kategori:Datavetenskap
分类:User nds	Kategori:Användare nds
分类:User nds-1	Kategori:Användare nds-1
模板:LUX	Mall:LUX
分类:神奈川县	Kategori:Kanagawa prefektur
分类:福岛县	Kategori:Fukushima prefektur
分类:广东省	Kategori:Guangdong
分类:安徽	Kategori:Anhui
分类:江西省	Kategori:Jiangxi
分类:江苏省	Kategori:Jiangsu
分类:经济	Kategori:Ekonomi
模板:Title without disambig	Mall:Exkludera särskiljning
分类:饮料	Kategori:Drycker
分类:1980年代出生	Kategori:Födda 1980-talet
分类:社会科学	Kategori:Samhällsvetenskap
分类:办拉路斯	Kategori:Vitryssland
分类:苏州人	Kategori:Personer från Suzhou
分类:中国电影	Kategori:Kinesisk film
分类:澳大利亚教育	Kategori:Utbildning i Australien
分类:非洲国家	Kategori:Afrikas länder
分类:各国教育	Kategori:Utbildning efter land
模板:(((	Mall:(((
模板:)!	Mall:)!
模板:)))	Mall:)))
Wikipedia:AutoWikiBrowser/Typos	Wikipedia:AutoWikiBrowser/Typos
模板:User ru-2	Mall:Användare ru-2
分类:科幻片	Kategori:Science fiction-filmer
分类:User ru	Kategori:Användare ru
分类:User ru-2	Kategori:Användare ru-2
分类:User ru-4	Kategori:Användare ru-4
分类:User zh-yue-1	Kategori:Användare zh-yue-1
分类:User zh-yue-3	Kategori:Användare zh-yue-3
模板:En icon	Mall:En ikon
分类:浙江省	Kategori:Zhejiang
模板:!((	Mall:!((
模板:))!	Mall:))!
模板:Lang	Mall:Lang
分类:泰国电影	Kategori:Thailändska filmer
分类:社会学	Kategori:Sociologi
模板:IRL	Mall:IRL
分类:1981年出生	Kategori:Födda 1981
分类:1986年出生	Kategori:Födda 1986
模板:ALB	Mall:ALB
模板:AND	Mall:AND
模板:ARG	Mall:ARG
模板:ARM	Mall:ARM
模板:Africa-stub	Mall:Afrikastub
分类:美国慈善家	Kategori:Amerikanska filantroper
分类:各国个电影	Kategori:Film efter nationalitet
分类:人类	Kategori:Människor
分类:分類名字空間模板	Kategori:Kategorimallar
模板:Car-stub	Mall:Bilstub
模板:BDI	Mall:BDI
模板:BLR	Mall:BLR
模板:CIV	Mall:CIV
模板:CRI	Mall:CRI
模板:CHY	Mall:CYP
分类:泰国交通	Kategori:Transport i Thailand
模板:Fr	Mall:Fr ikon
模板:Ko icon	Mall:Ko ikon
分类:法国铁路	Kategori:Järnväg i Frankrike
分类:1951年个电影	Kategori:Filmer 1951
模板:物理学粒子	Mall:Navigationsruta partiklar
分类:佛罗里达州	Kategori:Florida
模板:EST	Mall:EST
分类:泰国政党	Kategori:Politiska partier i Thailand
Wikipedia:Lua	Wikipedia:Lua
分类:大規模殺傷性武器	Kategori:Massförstörelsevapen
模板:QAT	Mall:QAT
模板:RUS	Mall:RUS
模板:AUT	Mall:AUT
模板:History-stub	Mall:Historiestub
分类:2005年个歌曲	Kategori:Sånger 2005
分类:动作片	Kategori:Actionfilmer
模板:CHL	Mall:CHL
分类:英语电影	Kategori:Engelskspråkiga filmer
模板:SYR	Mall:SYR
模板:CHN	Mall:CHN
模板:Switzerland-stub	Mall:Schweizstub
分类:所有页面需要清理	Kategori:Städa
模板:IRQ	Mall:IRQ
模板:Citation/core	Mall:Citation/core
分类:法国交通	Kategori:Transport i Frankrike
分类:澳大利亚个湖	Kategori:Insjöar i Australien
分类:各国经济	Kategori:Ekonomi efter land
分类:各国个报纸	Kategori:Tidningar efter geografiskt område
分类:各国个银行	Kategori:Banker efter land
分类:各国个地震	Kategori:Jordbävningar efter land
分类:韩国政治	Kategori:Politik i Sydkorea
分类:澳大利亚个政治	Kategori:Politik i Australien
分类:泰国政治	Kategori:Politik i Thailand
分类:越南经济	Kategori:Vietnams ekonomi
分类:柬埔寨经济	Kategori:Kambodjas ekonomi
分类:朝鲜民主主义人民共和国政治	Kategori:Politik i Nordkorea
分类:泰国经济	Kategori:Thailands ekonomi
模板:Infobox Language/family-color	Mall:Språk/familj-färg
分类:澳大利亚体育运动	Kategori:Sport i Australien
分类:泰国体育	Kategori:Sport i Thailand
分类:澳大利亚足球	Kategori:Fotboll i Australien
分类:河	Kategori:Vattendrag
模板:User ko	Mall:Användare ko
模板:User la-2	Mall:Användare la-2
模板:User ru-1	Mall:Användare ru-1
分类:韩国交通	Kategori:Transport i Sydkorea
分类:中国交通	Kategori:Transport i Kina
分类:世界各国个博物馆	Kategori:Museer efter land
分类:马来西亚经济	Kategori:Malaysias ekonomi
分类:泰国军事	Kategori:Thailands militär
分类:菲律宾模板	Kategori:Filippinernamallar
模板:Multi-listen end	Mall:Multi-listen end
分类:澳大利亚个交通	Kategori:Transport i Australien
分类:蘇聯政治家	Kategori:Sovjetiska politiker
分类:日本教育	Kategori:Utbildning i Japan
分类:泰国教育	Kategori:Utbildning i Thailand
分类:韩国人	Kategori:Sydkoreaner
分类:台湾人	Kategori:Taiwaneser
分类:菲律宾	Kategori:Filippinerna
分类:各行业澳大利亚人	Kategori:Australier efter yrke
分类:马来西亚歌手	Kategori:Malaysiska sångare
分类:泰国歌星	Kategori:Thailändska sångare
分类:User nl	Kategori:Användare nl
分类:User zh-1	Kategori:Användare zh-1
分类:User zh-4	Kategori:Användare zh-4
分类:User zh-3	Kategori:Användare zh-3
分类:User zh-2	Kategori:Användare zh-2
分类:力学	Kategori:Mekanik
分类:不丹	Kategori:Bhutan
分类:澳大利亚跳水运动员	Kategori:Australiska simhoppare
分类:印度模特	Kategori:Indiska fotomodeller
分类:印度科学技术	Kategori:Vetenskap i Indien
分类:泰国旅游	Kategori:Turism i Thailand
分类:中国演员	Kategori:Kinesiska skådespelare
分类:泰国演员	Kategori:Thailändska skådespelare
分类:澳大利亚游泳运动员	Kategori:Australiska simmare
分类:电视	Kategori:Television
分类:中国诗人	Kategori:Kinesiska poeter
分类:蘇聯外敎官	Kategori:Sovjetiska diplomater
分类:印度演员	Kategori:Indiska skådespelare
分类:中国田径运动员	Kategori:Kinesiska friidrottare
分类:澳大利亚脚踏车运动员	Kategori:Australiska tävlingscyklister
分类:泰国运动员	Kategori:Thailändska idrottare
分类:中国运动员	Kategori:Kinesiska idrottare
分类:泰国府	Kategori:Thailands provinser
分类:海滩	Kategori:Stränder
分类:泰国个海滩	Kategori:Stränder i Thailand
分类:柬埔寨人	Kategori:Kambodjaner
分类:泰国政治人物	Kategori:Thailändska politiker
分类:香港人	Kategori:Personer från Hongkong
分类:泰国人	Kategori:Thailändare
分类:意大利个湖	Kategori:Insjöar i Italien
分类:光学仪器	Kategori:Optiska instrument
分类:机场	Kategori:Flygplatser
分类:泰国机场	Kategori:Flygplatser i Thailand
分类:日本个机场	Kategori:Flygplatser i Japan
分类:化学元素	Kategori:Grundämnen
分类:澳大利亚运动员	Kategori:Australiska idrottare
分类:香港演员	Kategori:Skådespelare från Hong Kong
分类:环球小姐	Kategori:Miss Universum
分类:不丹总理	Kategori:Bhutans regeringschefer
分类:澳大利亚总理	Kategori:Australiens premiärministrar
分类:泰国总理	Kategori:Thailands premiärministrar
分类:地理小作品	Kategori:Geografistubbar
分类:饮食小作品	Kategori:Matstubbar
分类:朝鲜	Kategori:Nordkorea
分类:柬埔寨	Kategori:Kambodja
分类:澳大利亚人	Kategori:Australier
分类:中国人	Kategori:Kineser
分类:台湾歌手	Kategori:Taiwanesiska sångare
分类:韩国演员	Kategori:Sydkoreanska skådespelare
分类:蘇聯作家	Kategori:Sovjetiska författare
分类:中国历史	Kategori:Kinas historia
分类:不丹国王	Kategori:Bhutans kungligheter
分类:老挝	Kategori:Laos
分类:缅甸	Kategori:Burma
分类:台湾	Kategori:Taiwan
分类:法国演员	Kategori:Franska skådespelare
分类:電影模板	Kategori:Filmmallar
分类:爱尔兰模板	Kategori:Irlandsmallar
分类:伊朗模板	Kategori:Iranmallar
分类:英国模板	Kategori:Storbritannienmallar
分类:美国模板	Kategori:USA-mallar
分类:中国古代朝代	Kategori:Kinesiska kungahus
分类:多語言支援模板	Kategori:Flerspråkiga stödmallar
分类:新加坡模板	Kategori:Singaporemallar
分类:法国模板	Kategori:Frankrikemallar
分类:越南模板	Kategori:Vietnammallar
分类:加拿大模板	Kategori:Kanadamallar
分类:马来西亚模板	Kategori:Malaysiamallar
分类:維基百科工具模板	Kategori:Verktygsmallar
分类:香港模板	Kategori:Hongkongmallar
分类:泰国个公司	Kategori:Thailändska företag
分类:马来西亚公司	Kategori:Malaysiska företag
分类:常州人	Kategori:Personer från Changzhou
分类:陕西人	Kategori:Personer från Shaanxi
分类:安徽人	Kategori:Personer från Anhui
分类:云南人	Kategori:Personer från Yunnan
分类:江苏人	Kategori:Personer från Jiangsu
分类:浙江人	Kategori:Personer från Zhejiang
分类:上海人	Kategori:Personer från Shanghai
分类:出生	Kategori:Födda
分类:法国总统	Kategori:Frankrikes presidenter
分类:亚洲历史	Kategori:Asiens historia
分类:约旦	Kategori:Jordanien
分类:大洋洲国家	Kategori:Oceaniens länder
分类:鱼类	Kategori:Fiskar
分类:北京	Kategori:Peking
分类:国家足球队	Kategori:Fotbollslandslag
分类:日本关东地方	Kategori:Kanto
分类:柬埔寨电影	Kategori:Kambodjanska filmer
分类:剧情片	Kategori:Dramafilmer
分类:1971年个电影	Kategori:Filmer 1971
分类:2003年个电影	Kategori:Filmer 2003
分类:1994年个电影	Kategori:Filmer 1994
分类:2004年个电影	Kategori:Filmer 2004
分类:2005年个电影	Kategori:Filmer 2005
分类:2007年个电影	Kategori:Filmer 2007
分类:2008年个电影	Kategori:Filmer 2008
分类:香港电影	Kategori:Hongkongsk film
分类:法国电影	Kategori:Fransk film
分类:阿拉伯语	Kategori:Arabiska
分类:印度言话	Kategori:Språk i Indien
分类:人类学	Kategori:Antropologi
分类:抗生素	Kategori:Antibiotika
分类:操作系统	Kategori:Operativsystem
分类:昆士兰州	Kategori:Queensland
分类:维克多利亚州	Kategori:Victoria, Australien
分类:电影奖	Kategori:Priser och utmärkelser inom filmen
分类:奥斯卡金像奖	Kategori:Oscar
分类:金球奖	Kategori:Golden Globe Awards
分类:明朝	Kategori:Mingdynastin
分类:泰国王室	Kategori:Thailands kungligheter
分类:里昂	Kategori:Lyon
模板:Incubator	Mall:Incubator
分类:中国文化	Kategori:Kultur i Kina
分类:法国文化	Kategori:Kultur i Frankrike
分类:越南文化	Kategori:Kultur i Vietnam
分类:韩国文化	Kategori:Kultur i Sydkorea
模板:ESP	Mall:ESP
分类:动物	Kategori:Djur
分类:泰国航空公司	Kategori:Thailändska flygbolag
分类:製造品	Kategori:Produkter
分类:国际象棋	Kategori:Schack
分类:武器	Kategori:Vapen
分类:核武器	Kategori:Kärnvapen
分类:马来西亚个银行	Kategori:Malaysiska banker
分类:物理量	Kategori:Fysikaliska storheter
分类:温标	Kategori:Temperaturenheter
羌活	Notopterygium incisum
